
gs1	gs1.ngenes	gs2	gs2.ngenes	ncommon	pvalue	FDR
2	9	GO:0072049	2	0	0.00269979606326	0.00453976026585
2	9	GO:2000617	1	0	0.00269979606326	0.00453960817498
2	9	GO:0034968	30	0	0.00269979606326	0.00453945609431
2	9	GO:0034969	8	0	0.00269979606326	0.00453930402382
2	9	GO:2000618	1	0	0.00269979606326	0.00453915196352
2	9	GO:0034653	3	0	0.00269979606326	0.00453899991341
2	9	GO:2000349	1	0	0.00269979606326	0.00453884787349
2	9	GO:2000602	121	0	0.00269979606326	0.00453869584375
2	9	GO:2000348	2	0	0.00269979606326	0.00453854382419
2	9	GO:2000606	1	0	0.00269979606326	0.00453839181482
2	9	GO:2000359	2	0	0.00269979606326	0.00453823981563
2	9	GO:2000354	1	0	0.00269979606326	0.00453808782662
2	9	GO:2000356	1	0	0.00269979606326	0.00453793584779
2	9	GO:2000609	2	0	0.00269979606326	0.00453778387914
2	9	GO:2000351	6	0	0.00269979606326	0.00453763192067
2	9	GO:2000352	4	0	0.00269979606326	0.00453747997237
2	9	GO:2000353	2	0	0.00269979606326	0.00453732803426
2	9	GO:0021564	1	0	0.00269979606326	0.00453717610631
2	9	GO:0021561	5	0	0.00269979606326	0.00453702418854
2	9	GO:0021562	3	0	0.00269979606326	0.00453687228095
2	9	GO:0021563	2	0	0.00269979606326	0.00453672038352
2	9	GO:0021568	2	0	0.00269979606326	0.00453656849627
2	9	GO:0021569	3	0	0.00269979606326	0.00453641661918
2	9	GO:0051259	223	1	0.0196306572573	0.00453641661918
2	9	GO:0051258	49	1	0.0196306572573	0.0329828162742
2	9	GO:0051251	196	0	0.00269979606326	0.00453596104894
2	9	GO:0051250	73	0	0.00269979606326	0.00453580921253
2	9	GO:0051253	638	0	0.00269979606326	0.00453565738628
2	9	GO:0051252	2798	0	0.00269979606326	0.00453550557019
2	9	GO:0051255	1	0	0.00269979606326	0.00453535376427
2	9	GO:0051254	840	0	0.00269979606326	0.00453520196851
2	9	GO:0051257	1	0	0.00269979606326	0.00453505018291
2	9	GO:0032571	3	0	0.00269979606326	0.00453489840746
2	9	GO:0032570	25	0	0.00269979606326	0.00453474664218
2	9	GO:0010771	12	0	0.00269979606326	0.00453459488706
2	9	GO:0010770	24	0	0.00269979606326	0.00453444314209
2	9	GO:0034504	103	0	0.00269979606326	0.00453429140728
2	9	GO:0034505	3	0	0.00269979606326	0.00453413968262
2	9	GO:0034501	6	0	0.00269979606326	0.00453398796811
2	9	GO:0034502	20	0	0.00269979606326	0.00453383626376
2	9	GO:0021740	1	0	0.00269979606326	0.00453368456956
2	9	GO:0034508	8	0	0.00269979606326	0.00453353288551
2	9	GO:0034509	1	0	0.00269979606326	0.00453338121161
2	9	GO:2000383	1	0	0.00269979606326	0.00453322954786
2	9	GO:0002475	3	0	0.00269979606326	0.00453307789425
2	9	GO:0002474	83	0	0.00269979606326	0.0045329262508
2	9	GO:0002477	1	0	0.00269979606326	0.00453277461748
2	9	GO:0002476	1	0	0.00269979606326	0.00453262299431
2	9	GO:0007380	1	0	0.00269979606326	0.00453247138129
2	9	GO:0007382	1	0	0.00269979606326	0.00453231977841
2	9	GO:0002478	5	0	0.00269979606326	0.00453216818567
2	9	GO:0007386	5	0	0.00269979606326	0.00453201660306
2	9	GO:0007387	1	0	0.00269979606326	0.0045318650306
2	9	GO:0015691	4	0	0.00269979606326	0.00453171346828
2	9	GO:0071313	1	0	0.00269979606326	0.00453156191609
2	9	GO:0015693	8	0	0.00269979606326	0.00453141037404
2	9	GO:0015692	1	0	0.00269979606326	0.00453125884213
2	9	GO:0015695	30	0	0.00269979606326	0.00453110732035
2	9	GO:0071317	1	0	0.00269979606326	0.0045309558087
2	9	GO:0015697	17	0	0.00269979606326	0.00453080430719
2	9	GO:0015696	6	0	0.00269979606326	0.0045306528158
2	9	GO:0001922	2	0	0.00269979606326	0.00453050133455
2	9	GO:0015698	94	0	0.00269979606326	0.00453034986342
2	9	GO:0071318	4	0	0.00269979606326	0.00453019840243
2	9	GO:0001921	6	0	0.00269979606326	0.00453004695156
2	9	GO:0046351	2	0	0.00269979606326	0.00452989551082
2	9	GO:0021825	3	0	0.00269979606326	0.0045297440802
2	9	GO:0046426	9	0	0.00269979606326	0.0045295926597
2	9	GO:0046427	37	0	0.00269979606326	0.00452944124933
2	9	GO:0046356	25	0	0.00269979606326	0.00452928984908
2	9	GO:0046425	52	0	0.00269979606326	0.00452913845896
2	9	GO:0046358	4	0	0.00269979606326	0.00452898707895
2	9	GO:0046359	1	0	0.00269979606326	0.00452883570906
2	9	GO:0070963	1	0	0.00269979606326	0.00452868434929
2	9	GO:0002710	9	0	0.00269979606326	0.00452853299963
2	9	GO:0002711	21	0	0.00269979606326	0.0045283816601
2	9	GO:0002712	25	0	0.00269979606326	0.00452823033067
2	9	GO:0002713	1	0	0.00269979606326	0.00452807901136
2	9	GO:0002714	11	0	0.00269979606326	0.00452792770217
2	9	GO:0002715	18	0	0.00269979606326	0.00452777640308
2	9	GO:0051648	56	0	0.00269979606326	0.00452762511411
2	9	GO:0002717	15	0	0.00269979606326	0.00452747383524
2	9	GO:0051646	18	0	0.00269979606326	0.00452732256649
2	9	GO:0002719	11	0	0.00269979606326	0.00452717130784
2	9	GO:0051645	4	0	0.00269979606326	0.0045270200593
2	9	GO:0051642	9	0	0.00269979606326	0.00452686882087
2	9	GO:0051643	2	0	0.00269979606326	0.00452671759254
2	9	GO:0051640	129	0	0.00269979606326	0.00452656637431
2	9	GO:0051641	1266	0	0.00269979606326	0.00452641516619
2	9	GO:2000295	1	0	0.00269979606326	0.00452626396817
2	9	GO:0035659	1	0	0.00269979606326	0.00452611278025
2	9	GO:0035108	111	0	0.00269979606326	0.00452596160243
2	9	GO:0070961	1	0	0.00269979606326	0.0045258104347
2	9	GO:0030423	3	0	0.00269979606326	0.00452565927708
2	9	GO:0030422	3	0	0.00269979606326	0.00452550812955
2	9	GO:0030421	1	0	0.00269979606326	0.00452535699212
2	9	GO:0035107	111	0	0.00269979606326	0.00452520586478
2	9	GO:0035106	2	0	0.00269979606326	0.00452505474754
2	9	GO:0035105	1	0	0.00269979606326	0.00452490364039
2	9	GO:0035104	4	0	0.00269979606326	0.00452475254333
2	9	GO:0061384	8	0	0.00269979606326	0.00452460145636
2	9	GO:0090209	2	0	0.00269979606326	0.00452445037948
2	9	GO:0061386	1	0	0.00269979606326	0.00452429931269
2	9	GO:0061381	1	0	0.00269979606326	0.00452414825599
2	9	GO:0061383	16	0	0.00269979606326	0.00452399720937
2	9	GO:0060495	1	0	0.00269979606326	0.00452384617284
2	9	GO:0060527	7	0	0.00269979606326	0.00452369514639
2	9	GO:0060526	7	0	0.00269979606326	0.00452354413003
2	9	GO:0060525	11	0	0.00269979606326	0.00452339312375
2	9	GO:0060523	3	0	0.00269979606326	0.00452324212755
2	9	GO:0006388	6	0	0.00269979606326	0.00452309114143
2	9	GO:0043281	138	0	0.00269979606326	0.00452294016539
2	9	GO:0006386	12	0	0.00269979606326	0.00452278919943
2	9	GO:0006385	12	0	0.00269979606326	0.00452263824355
2	9	GO:0006384	3	0	0.00269979606326	0.00452248729774
2	9	GO:0006383	35	0	0.00269979606326	0.00452233636201
2	9	GO:0006382	2	0	0.00269979606326	0.00452218543636
2	9	GO:0060529	2	0	0.00269979606326	0.00452203452078
2	9	GO:0060528	3	0	0.00269979606326	0.00452188361526
2	9	GO:0048570	3	0	0.00269979606326	0.00452173271983
2	9	GO:0035434	6	0	0.00269979606326	0.00452158183446
2	9	GO:0035364	1	0	0.00269979606326	0.00452143095916
2	9	GO:0035360	1	0	0.00269979606326	0.00452128009393
2	9	GO:0045993	1	0	0.00269979606326	0.00452112923877
2	9	GO:0045991	2	0	0.00269979606326	0.00452097839367
2	9	GO:0045990	3	0	0.00269979606326	0.00452082755864
2	9	GO:0045995	57	0	0.00269979606326	0.00452067673367
2	9	GO:0045994	1	0	0.00269979606326	0.00452052591877
2	9	GO:0071800	1	0	0.00269979606326	0.00452037511393
2	9	GO:0042523	14	0	0.00269979606326	0.00452022431915
2	9	GO:0042522	17	0	0.00269979606326	0.00452007353443
2	9	GO:0042520	4	0	0.00269979606326	0.00451992275977
2	9	GO:0042524	3	0	0.00269979606326	0.00451977199516
2	9	GO:0010841	2	0	0.00269979606326	0.00451962124062
2	9	GO:0006163	391	0	0.00269979606326	0.00451947049613
2	9	GO:0000154	2	0	0.00269979606326	0.0045193197617
2	9	GO:0003401	16	0	0.00269979606326	0.00451916903732
2	9	GO:0010840	2	0	0.00269979606326	0.004519018323
2	9	GO:0006167	5	0	0.00269979606326	0.00451886761872
2	9	GO:0006166	4	0	0.00269979606326	0.0045187169245
2	9	GO:0006165	5	0	0.00269979606326	0.00451856624033
2	9	GO:0006164	138	0	0.00269979606326	0.00451841556621
2	9	GO:0003409	1	0	0.00269979606326	0.00451826490214
2	9	GO:0006168	3	0	0.00269979606326	0.00451811424811
2	9	GO:0048714	9	0	0.00269979606326	0.00451796360413
2	9	GO:0048715	10	0	0.00269979606326	0.00451781297019
2	9	GO:0048712	9	0	0.00269979606326	0.0045176623463
2	9	GO:0048713	19	0	0.00269979606326	0.00451751173246
2	9	GO:0048710	15	0	0.00269979606326	0.00451736112865
2	9	GO:0048711	5	0	0.00269979606326	0.00451721053489
2	9	GO:0045191	13	0	0.00269979606326	0.00451705995116
2	9	GO:0045190	15	0	0.00269979606326	0.00451690937748
2	9	GO:0045197	10	0	0.00269979606326	0.00451675881383
2	9	GO:0045196	1	0	0.00269979606326	0.00451660826023
2	9	GO:0042428	9	0	0.00269979606326	0.00451645771665
2	9	GO:0042427	3	0	0.00269979606326	0.00451630718312
2	9	GO:0042424	5	0	0.00269979606326	0.00451615665961
2	9	GO:0042423	15	0	0.00269979606326	0.00451600614614
2	9	GO:0042420	4	0	0.00269979606326	0.00451585564271
2	9	GO:0042421	4	0	0.00269979606326	0.0045157051493
2	9	GO:0060383	1	0	0.00269979606326	0.00451555466592
2	9	GO:0072033	4	0	0.00269979606326	0.00451540419258
2	9	GO:0060381	1	0	0.00269979606326	0.00451525372926
2	9	GO:0060380	1	0	0.00269979606326	0.00451510327597
2	9	GO:0072034	3	0	0.00269979606326	0.0045149528327
2	9	GO:0060384	7	0	0.00269979606326	0.00451480239946
2	9	GO:0060389	12	0	0.00269979606326	0.00451465197625
2	9	GO:0072039	3	0	0.00269979606326	0.00451450156305
2	9	GO:0005989	2	0	0.00269979606326	0.00451435115988
2	9	GO:0032633	2	0	0.00269979606326	0.00451420076673
2	9	GO:0009386	1	0	0.00269979606326	0.0045140503836
2	9	GO:0090114	9	0	0.00269979606326	0.00451390001049
2	9	GO:0090116	4	0	0.00269979606326	0.0045137496474
2	9	GO:0090118	2	0	0.00269979606326	0.00451359929433
2	9	GO:0030026	1	0	0.00269979606326	0.00451344895127
2	9	GO:0005985	1	0	0.00269979606326	0.00451329861823
2	9	GO:0051004	23	0	0.00269979606326	0.0045131482952
2	9	GO:0051005	5	0	0.00269979606326	0.00451299798218
2	9	GO:0051006	9	0	0.00269979606326	0.00451284767918
2	9	GO:0009129	6	0	0.00269979606326	0.00451269738619
2	9	GO:0051000	10	0	0.00269979606326	0.0045125471032
2	9	GO:0051001	7	0	0.00269979606326	0.00451239683023
2	9	GO:0002441	2	0	0.00269979606326	0.00451224656727
2	9	GO:0009650	10	0	0.00269979606326	0.00451209631431
2	9	GO:0044241	12	0	0.00269979606326	0.00451194607136
2	9	GO:0007412	4	0	0.00269979606326	0.00451179583841
2	9	GO:0044243	26	0	0.00269979606326	0.00451164561547
2	9	GO:0009126	25	0	0.00269979606326	0.00451149540253
2	9	GO:0044245	5	0	0.00269979606326	0.00451134519959
2	9	GO:0044246	19	0	0.00269979606326	0.00451119500666
2	9	GO:0009125	16	0	0.00269979606326	0.00451104482372
2	9	GO:0010164	2	0	0.00269979606326	0.00451089465079
2	9	GO:0010165	20	0	0.00269979606326	0.00451074448785
2	9	GO:0010166	2	0	0.00269979606326	0.00451059433491
2	9	GO:0002443	108	0	0.00269979606326	0.00451044419197
2	9	GO:0010160	1	0	0.00269979606326	0.00451029405902
2	9	GO:0006500	1	0	0.00269979606326	0.00451014393606
2	9	GO:0018317	1	0	0.00269979606326	0.0045099938231
2	9	GO:0008380	297	0	0.00269979606326	0.00450984372013
2	9	GO:0014866	6	0	0.00269979606326	0.00450969362715
2	9	GO:0070781	2	0	0.00269979606326	0.00450954354416
2	9	GO:0043004	1	0	0.00269979606326	0.00450939347116
2	9	GO:0044107	1	0	0.00269979606326	0.00450924340815
2	9	GO:0044106	433	0	0.00269979606326	0.00450909335513
2	9	GO:0010994	2	0	0.00269979606326	0.00450894331209
2	9	GO:0044108	1	0	0.00269979606326	0.00450879327904
2	9	GO:0001711	5	0	0.00269979606326	0.00450864325597
2	9	GO:0001710	15	0	0.00269979606326	0.00450849324289
2	9	GO:2000168	1	0	0.00269979606326	0.00450834323979
2	9	GO:0001714	4	0	0.00269979606326	0.00450819324667
2	9	GO:2000163	1	0	0.00269979606326	0.00450804326352
2	9	GO:2000162	1	0	0.00269979606326	0.00450789329036
2	9	GO:2000161	1	0	0.00269979606326	0.00450774332718
2	9	GO:2000160	1	0	0.00269979606326	0.00450759337397
2	9	GO:2000167	1	0	0.00269979606326	0.00450744343074
2	9	GO:2000166	1	0	0.00269979606326	0.00450729349749
2	9	GO:2000165	1	0	0.00269979606326	0.00450714357421
2	9	GO:2000164	1	0	0.00269979606326	0.0045069936609
2	9	GO:0072553	1	0	0.00269979606326	0.00450684375757
2	9	GO:0035268	3	0	0.00269979606326	0.0045066938642
2	9	GO:0009211	2	0	0.00269979606326	0.00450654398081
2	9	GO:0032908	5	0	0.00269979606326	0.00450639410739
2	9	GO:0032909	7	0	0.00269979606326	0.00450624424393
2	9	GO:0032902	2	0	0.00269979606326	0.00450609439044
2	9	GO:0032900	1	0	0.00269979606326	0.00450594454692
2	9	GO:0071786	2	0	0.00269979606326	0.00450579471337
2	9	GO:0071780	7	0	0.00269979606326	0.00450564488977
2	9	GO:2000299	1	0	0.00269979606326	0.00450549507614
2	9	GO:2000298	1	0	0.00269979606326	0.00450534527248
2	9	GO:0071300	41	0	0.00269979606326	0.00450519547877
2	9	GO:0033505	4	0	0.00269979606326	0.00450504569503
2	9	GO:0033504	6	0	0.00269979606326	0.00450489592124
2	9	GO:2000297	2	0	0.00269979606326	0.00450474615741
2	9	GO:2000296	1	0	0.00269979606326	0.00450459640354
2	9	GO:0033500	73	0	0.00269979606326	0.00450444665963
2	9	GO:0021972	1	0	0.00269979606326	0.00450429692567
2	9	GO:0019376	2	0	0.00269979606326	0.00450414720167
2	9	GO:0019377	10	0	0.00269979606326	0.00450399748762
2	9	GO:0019374	5	0	0.00269979606326	0.00450384778352
2	9	GO:0010624	5	0	0.00269979606326	0.00450369808938
2	9	GO:0019372	3	0	0.00269979606326	0.00450354840518
2	9	GO:0019373	1	0	0.00269979606326	0.00450339873093
2	9	GO:0019370	23	0	0.00269979606326	0.00450324906663
2	9	GO:0021978	5	0	0.00269979606326	0.00450309941228
2	9	GO:0015739	1	0	0.00269979606326	0.00450294976788
2	9	GO:0032635	2	0	0.00269979606326	0.00450280013342
2	9	GO:0032637	2	0	0.00269979606326	0.00450265050891
2	9	GO:0001560	3	0	0.00269979606326	0.00450250089434
2	9	GO:0032632	1	0	0.00269979606326	0.00450235128971
2	9	GO:0048339	12	0	0.00269979606326	0.00450220169502
2	9	GO:0052066	1	0	0.00269979606326	0.00450205211027
2	9	GO:0043455	1	0	0.00269979606326	0.00450190253547
2	9	GO:0043456	1	0	0.00269979606326	0.0045017529706
2	9	GO:0043457	5	0	0.00269979606326	0.00450160341567
2	9	GO:0043450	23	0	0.00269979606326	0.00450145387067
2	9	GO:0070255	3	0	0.00269979606326	0.00450130433562
2	9	GO:0070625	1	0	0.00269979606326	0.00450115481049
2	9	GO:0070528	7	0	0.00269979606326	0.0045010052953
2	9	GO:0045672	14	0	0.00269979606326	0.00450085579004
2	9	GO:0045670	33	0	0.00269979606326	0.00450070629472
2	9	GO:0045671	13	0	0.00269979606326	0.00450055680932
2	9	GO:0070252	40	0	0.00269979606326	0.00450040733385
2	9	GO:0070253	1	0	0.00269979606326	0.00450025786832
2	9	GO:0070254	1	0	0.00269979606326	0.00450010841271
2	9	GO:0070527	6	0	0.00269979606326	0.00449995896702
2	9	GO:0070256	2	0	0.00269979606326	0.00449980953127
2	9	GO:0070257	1	0	0.00269979606326	0.00449966010543
3	53	GO:0034199	16	1	2.463009591e-12	4.10487967366e-12
3	53	GO:0034198	1	0	3.33548366406e-13	5.5587702583e-13
3	53	GO:0034197	2	0	3.33548366406e-13	5.55858568579e-13
3	53	GO:0034196	2	0	3.33548366406e-13	5.55840112554e-13
3	53	GO:0009216	1	0	3.33548366406e-13	5.55821657754e-13
3	53	GO:0046341	1	0	3.33548366406e-13	5.5580320418e-13
3	53	GO:0030852	11	0	3.33548366406e-13	5.55784751831e-13
3	53	GO:0030853	6	0	3.33548366406e-13	5.55766300707e-13
3	53	GO:0030850	34	0	3.33548366406e-13	5.55747850809e-13
3	53	GO:0030851	9	0	3.33548366406e-13	5.55729402135e-13
3	53	GO:0030856	42	0	3.33548366406e-13	5.55710954686e-13
3	53	GO:0030857	9	0	3.33548366406e-13	5.55692508461e-13
3	53	GO:0030854	5	0	3.33548366406e-13	5.55674063462e-13
3	53	GO:0030855	200	0	3.33548366406e-13	5.55655619686e-13
3	53	GO:0009217	2	0	3.33548366406e-13	5.55637177135e-13
3	53	GO:0030858	15	0	3.33548366406e-13	5.55618735808e-13
3	53	GO:0030859	4	0	3.33548366406e-13	5.55600295706e-13
3	53	GO:0031106	1	0	3.33548366406e-13	5.55581856827e-13
3	53	GO:0031104	1	0	3.33548366406e-13	5.55563419172e-13
3	53	GO:0031103	14	0	3.33548366406e-13	5.55544982741e-13
3	53	GO:0031102	20	0	3.33548366406e-13	5.55526547533e-13
3	53	GO:0031100	53	1	2.463009591e-12	5.55526547533e-13
3	53	GO:0031109	9	0	3.33548366406e-13	5.55489680788e-13
3	53	GO:0050832	17	0	3.33548366406e-13	5.5547124925e-13
3	53	GO:0050830	29	0	3.33548366406e-13	5.55452818936e-13
3	53	GO:0034770	1	0	3.33548366406e-13	5.55434389844e-13
3	53	GO:0034776	3	0	3.33548366406e-13	5.55415961976e-13
3	53	GO:0046348	1	0	3.33548366406e-13	5.5539753533e-13
3	53	GO:0051783	82	0	3.33548366406e-13	5.55379109906e-13
3	53	GO:0051782	3	0	3.33548366406e-13	5.55360685705e-13
3	53	GO:0051781	45	0	3.33548366406e-13	5.55342262727e-13
3	53	GO:0051785	29	0	3.33548366406e-13	5.55323840971e-13
3	53	GO:0051784	34	0	3.33548366406e-13	5.55305420437e-13
3	53	GO:0051659	2	0	3.33548366406e-13	5.55287001125e-13
3	53	GO:0051789	160	0	3.33548366406e-13	5.55268583034e-13
3	53	GO:0051788	5	0	3.33548366406e-13	5.55250166166e-13
3	53	GO:0060260	13	0	3.33548366406e-13	5.55231750519e-13
3	53	GO:0060261	6	0	3.33548366406e-13	5.55213336094e-13
3	53	GO:0090342	7	0	3.33548366406e-13	5.5519492289e-13
3	53	GO:0060263	8	0	3.33548366406e-13	5.55176510908e-13
3	53	GO:0090344	6	0	3.33548366406e-13	5.55158100146e-13
3	53	GO:0020027	9	0	3.33548366406e-13	5.55139690606e-13
3	53	GO:0060266	2	0	3.33548366406e-13	5.55121282286e-13
3	53	GO:0060267	3	0	3.33548366406e-13	5.55102875188e-13
3	53	GO:0060268	2	0	3.33548366406e-13	5.5508446931e-13
3	53	GO:0090349	1	0	3.33548366406e-13	5.55066064652e-13
3	53	GO:0006590	7	0	3.33548366406e-13	5.55047661215e-13
3	53	GO:0006591	4	0	3.33548366406e-13	5.55029258998e-13
3	53	GO:0006596	11	0	3.33548366406e-13	5.55010858002e-13
3	53	GO:0006597	2	0	3.33548366406e-13	5.54992458225e-13
3	53	GO:0006595	19	0	3.33548366406e-13	5.54974059669e-13
3	53	GO:0010906	52	0	3.33548366406e-13	5.54955662332e-13
3	53	GO:0010907	23	0	3.33548366406e-13	5.54937266215e-13
3	53	GO:0010904	1	0	3.33548366406e-13	5.54918871318e-13
3	53	GO:0010905	1	0	3.33548366406e-13	5.5490047764e-13
3	53	GO:0010902	2	0	3.33548366406e-13	5.54882085181e-13
3	53	GO:0010903	3	0	3.33548366406e-13	5.54863693941e-13
3	53	GO:0010900	1	0	3.33548366406e-13	5.54845303921e-13
3	53	GO:0010901	5	0	3.33548366406e-13	5.5482691512e-13
3	53	GO:0046651	37	0	3.33548366406e-13	5.54808527537e-13
3	53	GO:0046653	9	0	3.33548366406e-13	5.54790141173e-13
3	53	GO:0046655	8	0	3.33548366406e-13	5.54771756028e-13
3	53	GO:0050789	7692	29	0.492206992656	5.54771756028e-13
3	53	GO:0010908	2	0	3.33548366406e-13	5.54734989393e-13
3	53	GO:0010909	2	0	3.33548366406e-13	5.54716607903e-13
3	53	GO:0051875	15	0	3.33548366406e-13	5.54698227631e-13
3	53	GO:0051877	3	0	3.33548366406e-13	5.54679848577e-13
3	53	GO:0007388	1	0	3.33548366406e-13	5.54661470741e-13
3	53	GO:0051653	13	0	3.33548366406e-13	5.54643094123e-13
3	53	GO:0051873	4	0	3.33548366406e-13	5.54624718722e-13
3	53	GO:0007626	108	1	2.463009591e-12	5.54624718722e-13
3	53	GO:0007625	10	0	3.33548366406e-13	5.54587971573e-13
3	53	GO:0007624	1	0	3.33548366406e-13	5.54569599825e-13
3	53	GO:0007623	66	0	3.33548366406e-13	5.54551229293e-13
3	53	GO:0006629	938	2	1.68886349244e-11	5.54551229293e-13
3	53	GO:0007621	4	0	3.33548366406e-13	5.54514491882e-13
3	53	GO:0007620	17	0	3.33548366406e-13	5.54496125001e-13
3	53	GO:0006625	15	0	3.33548366406e-13	5.54477759337e-13
3	53	GO:0006626	35	0	3.33548366406e-13	5.5445939489e-13
3	53	GO:0006627	2	0	3.33548366406e-13	5.54441031659e-13
3	53	GO:0006621	9	0	3.33548366406e-13	5.54422669644e-13
3	53	GO:0006622	8	0	3.33548366406e-13	5.54404308846e-13
3	53	GO:0007628	19	0	3.33548366406e-13	5.54385949263e-13
3	53	GO:0002291	2	0	3.33548366406e-13	5.54367590897e-13
3	53	GO:0002293	6	0	3.33548366406e-13	5.54349233746e-13
3	53	GO:0002292	6	0	3.33548366406e-13	5.54330877811e-13
3	53	GO:0002294	4	0	3.33548366406e-13	5.54312523092e-13
3	53	GO:0048389	2	0	3.33548366406e-13	5.54294169588e-13
3	53	GO:0048388	3	0	3.33548366406e-13	5.542758173e-13
3	53	GO:0048382	2	0	3.33548366406e-13	5.54257466227e-13
3	53	GO:0048385	10	0	3.33548366406e-13	5.54239116368e-13
3	53	GO:0048384	15	0	3.33548366406e-13	5.54220767725e-13
3	53	GO:0048387	8	0	3.33548366406e-13	5.54202420297e-13
3	53	GO:0048386	2	0	3.33548366406e-13	5.54184074083e-13
3	53	GO:0000288	50	0	3.33548366406e-13	5.54165729084e-13
3	53	GO:0000289	24	0	3.33548366406e-13	5.541473853e-13
3	53	GO:0045074	3	0	3.33548366406e-13	5.5412904273e-13
3	53	GO:0045075	8	0	3.33548366406e-13	5.54110701374e-13
3	53	GO:0045076	19	0	3.33548366406e-13	5.54092361232e-13
3	53	GO:0045077	4	0	3.33548366406e-13	5.54074022304e-13
3	53	GO:0000280	285	0	3.33548366406e-13	5.54055684591e-13
3	53	GO:0045071	12	0	3.33548366406e-13	5.54037348091e-13
3	53	GO:0045072	14	0	3.33548366406e-13	5.54019012804e-13
3	53	GO:0045073	13	0	3.33548366406e-13	5.54000678731e-13
3	53	GO:0055001	74	1	2.463009591e-12	5.54000678731e-13
3	53	GO:0055002	61	1	2.463009591e-12	4.09061718637e-12
3	53	GO:0055003	12	0	3.33548366406e-13	5.53945683793e-13
3	53	GO:0055005	3	0	3.33548366406e-13	5.53927354573e-13
3	53	GO:0055006	23	0	3.33548366406e-13	5.53909026566e-13
3	53	GO:0055007	40	0	3.33548366406e-13	5.53890699772e-13
3	53	GO:0055008	34	0	3.33548366406e-13	5.5387237419e-13
3	53	GO:0055009	4	0	3.33548366406e-13	5.53854049822e-13
3	53	GO:0006974	522	2	1.68886349244e-11	5.53854049822e-13
3	53	GO:0006975	5	0	3.33548366406e-13	5.53817404721e-13
3	53	GO:0006977	63	1	2.463009591e-12	5.53817404721e-13
3	53	GO:0006970	41	1	2.463009591e-12	4.08926402157e-12
3	53	GO:0043921	10	0	3.33548366406e-13	5.53762446161e-13
3	53	GO:0006972	16	0	3.33548366406e-13	5.53744129065e-13
3	53	GO:0043923	6	0	3.33548366406e-13	5.53725813181e-13
3	53	GO:0043928	24	0	3.33548366406e-13	5.53707498509e-13
3	53	GO:0006979	220	1	2.463009591e-12	5.53707498509e-13
3	53	GO:2000066	1	0	3.33548366406e-13	5.53670872798e-13
3	53	GO:0018106	5	1	2.463009591e-12	5.53670872798e-13
3	53	GO:0018107	21	0	3.33548366406e-13	5.53634251932e-13
3	53	GO:0018105	51	0	3.33548366406e-13	5.53615943315e-13
3	53	GO:0018103	1	0	3.33548366406e-13	5.5359763591e-13
3	53	GO:0018101	5	0	3.33548366406e-13	5.53579329715e-13
3	53	GO:0018108	36	1	2.463009591e-12	5.53579329715e-13
3	53	GO:2000063	1	0	3.33548366406e-13	5.53542720957e-13
3	53	GO:0043984	5	0	3.33548366406e-13	5.53524418394e-13
3	53	GO:0045445	19	0	3.33548366406e-13	5.53506117041e-13
3	53	GO:0045444	59	0	3.33548366406e-13	5.53487816898e-13
3	53	GO:0045446	29	0	3.33548366406e-13	5.53469517966e-13
3	53	GO:0032241	2	0	3.33548366406e-13	5.53451220243e-13
3	53	GO:0070060	1	0	3.33548366406e-13	5.5343292373e-13
3	53	GO:0032242	1	0	3.33548366406e-13	5.53414628427e-13
3	53	GO:0032244	1	0	3.33548366406e-13	5.53396334333e-13
3	53	GO:2000625	1	0	3.33548366406e-13	5.53378041449e-13
3	53	GO:2000627	1	0	3.33548366406e-13	5.53359749774e-13
3	53	GO:2000620	1	0	3.33548366406e-13	5.53341459308e-13
3	53	GO:2000330	4	0	3.33548366406e-13	5.53323170051e-13
3	53	GO:2000623	1	0	3.33548366406e-13	5.53304882004e-13
3	53	GO:0021506	1	0	3.33548366406e-13	5.53286595165e-13
3	53	GO:2000628	1	0	3.33548366406e-13	5.53268309535e-13
3	53	GO:2000338	1	0	3.33548366406e-13	5.53250025113e-13
3	53	GO:0051272	179	0	3.33548366406e-13	5.532317419e-13
3	53	GO:0051271	93	0	3.33548366406e-13	5.53213459896e-13
3	53	GO:0051270	311	0	3.33548366406e-13	5.53195179099e-13
3	53	GO:0051276	642	1	2.463009591e-12	5.53195179099e-13
3	53	GO:0051279	22	1	2.463009591e-12	4.08466995018e-12
3	53	GO:0010752	1	0	3.33548366406e-13	5.53140343959e-13
3	53	GO:0010751	1	0	3.33548366406e-13	5.53122067994e-13
3	53	GO:0050000	20	0	3.33548366406e-13	5.53103793237e-13
3	53	GO:0010757	3	0	3.33548366406e-13	5.53085519688e-13
3	53	GO:0010756	2	0	3.33548366406e-13	5.53067247346e-13
3	53	GO:0010755	5	0	3.33548366406e-13	5.53048976211e-13
3	53	GO:0010754	1	0	3.33548366406e-13	5.53030706283e-13
3	53	GO:0010759	6	0	3.33548366406e-13	5.53012437563e-13
3	53	GO:0010758	7	0	3.33548366406e-13	5.52994170049e-13
3	53	GO:0046864	1	0	3.33548366406e-13	5.52975903743e-13
3	53	GO:0046865	1	0	3.33548366406e-13	5.52957638643e-13
3	53	GO:0002457	1	0	3.33548366406e-13	5.52939374749e-13
